Patient_ID	01OV002	01OV007	01OV008	01OV010	01OV013	01OV017	01OV018	01OV019	01OV023	01OV024	01OV026	01OV029	01OV030	01OV033	01OV039	01OV041	01OV045	01OV046	01OV047	01OV049	02OV001	02OV005	02OV006	02OV008	02OV015	02OV022	02OV023	02OV029	02OV032	02OV035	02OV036	02OV040	02OV041	02OV042	02OV044	02OV045	02OV046	04OV001	04OV004	04OV005	04OV008	04OV011	04OV012	04OV013	04OV017	04OV018	04OV021	04OV023	04OV024	04OV027	04OV028	04OV031	04OV033	04OV036	04OV037	04OV039	04OV040	04OV041	04OV044	04OV045	04OV048	04OV049	04OV050	04OV051	04OV053	04OV054	04OV055	04OV057	04OV058	04OV063	11OV002	11OV009	11OV010	13OV003	13OV004	14OV011	14OV029	15OV001	17OV001	17OV002	17OV003	17OV004	17OV005	17OV010	17OV011	17OV012	17OV013	17OV014	17OV015	17OV017	17OV018	17OV019	17OV025	17OV027	17OV028	17OV029	17OV030	17OV033	17OV034	17OV036	17OV039	17OV040	18OV001	20OV005	22OV001	26OV002	26OV008	26OV009	26OV010	26OV011	26OV013	01OV007.N	01OV008.N	01OV010.N	01OV013.N	01OV017.N	01OV019.N	01OV023.N	01OV029.N	01OV039.N	02OV001.N	11OV002.N	11OV010.N	14OV011.N	14OV029.N	15OV001.N	17OV001.N	17OV002.N	17OV003.N	17OV004.N	17OV005.N
Sample_Tumor_Normal	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Tumor	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
ASB8	6.35405	10.5679	3.4822300000000004	7.808860000000001	6.640810000000001	12.7209	9.512789999999999	9.02483	8.47195		8.1707		9.036019999999999		0.0	9.783610000000001	6.5769	11.9441	8.87779	8.16639		25.9482	9.56484	8.528889999999999	9.08605	5.2971699999999995	7.3307899999999995	7.11155	9.19877	4.80256	11.8703	9.98719	12.7397	8.81981	6.886080000000001	10.8788	9.23634	11.7921	11.317	4.77085	12.6435	7.2896600000000005	7.0877	4.90496	8.836260000000001	7.49987	14.0584	14.4602	15.9884	8.92804	9.91886	10.309000000000001	10.1261	8.37412	7.733560000000001	6.40221	6.591639999999999	0.0	11.4191	6.4032800000000005	6.43769	7.2945199999999994	6.23158	5.78598	8.14519	9.15587	6.45559	0.0	8.141210000000001	6.6262300000000005	8.19382	11.0231		12.8677	5.99967	12.8637		6.45337	10.3368	0.0				19.1805	7.8009		8.10067	10.4576	13.4997	0.0	10.9439	9.4728	8.05512	10.5578	12.5718	3.17702	7.83022	10.2166	11.8548	10.265	7.250489999999999	10.8092	6.99242	15.584000000000001	5.55058	6.6863	7.38506	6.33446	6.20461	8.55189	8.49591																				
ASB9	0.5811930000000001	1.1801	2.90341	0.370556	0.600398	3.09638	7.318510000000001	0.996633	1.21518		0.35625100000000004		0.31799099999999997		1.05398	0.226399	1.5608	2.57334	1.6728900000000002	1.87545		1.15834	0.83581	0.267411	0.447297	0.43038000000000004	2.17395	2.69725	0.763217	1.46455	1.2333	3.42136	4.7051300000000005	0.767632	1.74422	0.676817	1.46754	0.970191	2.1135200000000003	1.2208299999999999	0.7856920000000001	1.0905200000000002	2.73829	0.723917	0.202966	2.30456	3.7452900000000002	2.66903	1.6873200000000002	2.46247	4.3625	0.689048	2.99381	2.42771	0.60153	1.7208299999999999	1.2172	0.9765959999999999	1.8990599999999997	0.882207	0.435338	0.6930689999999999	2.8874400000000002	0.6647890000000001	1.77335	2.73331	1.54539	0.264676	1.31708	3.84781	2.6362200000000002	3.41034		1.4340000000000002	3.7536199999999997	0.6403989999999999		0.600047	2.41248	0.404122				0.0785568	0.665658		0.964382	1.14521	1.24251	0.391333	1.33604	4.59589	1.47393	1.52621	1.82037	1.8107400000000002	0.856217	1.4949299999999999	1.67386	1.44792	4.45988	2.69768	2.8585	0.9147209999999999	1.00024	0.532931	1.9590299999999998	0.511072	2.2997799999999997	1.41133	0.448772																				
ASCC2	8.50704	17.242	10.6212	3.4631800000000004	5.76659	12.5701	10.7398	17.0752	9.82565		19.1667		10.5955		10.7122	12.2967	11.1503	10.42	9.2182	13.2514		14.0505	9.17077	11.1546	12.8363	12.9819	9.81184	11.2014	7.34465	11.4934	32.0343	6.50241	7.83375	5.293830000000001	6.914039999999999	13.1106	5.574730000000001	17.3839	21.2706	7.54535	15.7614	7.71577	18.637999999999998	18.1711	13.5776	10.2338	15.3798	7.42598	8.49018	9.31252	30.7298	11.7945	11.1721	20.5861	19.764	19.7916	12.9976	12.2824	21.7788	15.5829	7.95205	17.9613	3.13858	15.9859	5.07282	14.8283	16.5157	6.890789999999999	16.9302	14.1801	6.9936300000000005	10.54		7.80155	6.41499	13.2795		14.4304	15.1941	12.1228				14.2413	19.0413		14.0923	26.2495	17.6804	14.7461	9.191469999999999	11.2989	10.694	8.22955	13.802	18.5805	6.03414	14.5407	7.02895	12.1179	18.5911	9.6856	6.40682	5.46668	13.5288	10.4486	4.98042	13.8795	18.5887	18.2491	9.99269																				
ASCL1	0.0	0.0	0.0	0.0124309	0.0	0.0	0.0129549	0.028585000000000003	0.0520062		0.0139048		0.0		0.0	0.0	0.0	0.0152077	0.0	0.0		0.013174200000000002	0.07844939999999999	0.0	0.0	0.0	0.0	0.027688400000000002	0.0	0.0933361	0.0141554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07782380000000001	0.0301252	0.0	0.0	0.013700200000000001	0.21085399999999999	0.00860095	0.0418634	0.0	0.0	0.0	0.159444	0.0	0.0141123	0.0	0.029315699999999997	0.028051999999999997	0.0	0.151534	0.0	0.0133334	0.0	0.0	0.0521919	0.0	0.0152692	0.0	0.0	0.0	0.0	0.0825894	0.0	0.0	0.420545		0.0	0.0	0.0		0.0	0.0	0.0402316				0.104401	0.029823099999999998		0.0	0.029515899999999998	0.0	0.0915922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136904	0.0	0.013809	0.0	0.013015200000000001	0.0	0.0307731	0.0308747	0.0268909	0.0424016	0.013555200000000002	0.052468499999999994	0.0																				
ASS1	186.013	112.15100000000001	57.5097	151.928	197.44299999999998	167.18	309.82	230.856	71.7865		181.46599999999998		67.7751		86.9897	146.891	93.9932	155.743	43.9599	264.978		144.558	43.9948	144.13299999999998	95.7982	58.0895	148.96	125.835	163.816	289.48	83.0029	102.976	219.946	280.903	326.70099999999996	70.3096	134.938	94.4711	66.8034	61.9078	99.1342	45.7024	61.723	122.81	171.356	84.7063	33.4061	194.482	67.8355	46.1448	48.483999999999995	116.42399999999999	67.0535	204.59099999999998	117.163	118.289	40.0588	138.181	125.29799999999999	98.5577	93.5818	167.55	0.0	165.945	183.40200000000002	173.202	130.092	238.173	224.987	27.9333	204.235	57.0743		186.394	109.48700000000001	81.3785		33.5048	70.6686	9.51024				1.15436	11.8841		55.1388	61.6896	84.359	35.1772	51.8531	122.55	204.27599999999998	155.467	241.965	52.3031	221.21	132.724	74.5059	157.465	23.6405	117.155	57.1782	153.219	235.45	24.951999999999998	223.8	42.5855	79.87100000000001	67.8868	115.376																				
ATCAY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0141066		0.0188755	0.0	0.0061867	0.012309100000000002	0.0250278	0.0127838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617818	0.0	0.0	0.0	0.013074	0.0	0.0	0.019987099999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0261497	0.0	0.0	0.0	0.0311397	0.0	0.00727423	0.0	0.013035900000000001	0.013077000000000002	0.0	0.0	0.0	0.0	0.050145999999999996		0.00657102	0.0	0.0799192		0.00730533	0.0	0.0				0.0	0.0		0.0	0.0280698	0.0	0.021829599999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062266000000000005	0.0	0.0	0.0	1.93533	0.0	0.0134882	0.0	0.0	0.0																				
ATF3	15.5033	8.22678	9.590019999999999	10.4046	2.13585	15.2108	11.4007	19.3008	9.39408		8.33072		1.8350099999999998		11.3979	8.03694	8.75015	5.9638599999999995	5.26781	12.6588		16.1988	13.8558	1.84326	61.2651	0.945966	2.88457	5.70139	13.9083	7.974760000000001	16.5532	9.39467	19.487000000000002	3.97411	9.06608	8.196819999999999	8.530389999999999	6.9219800000000005	13.549000000000001	5.33691	68.684	188.697	41.4398	6.9123	3.4820699999999998	26.0625	10.2087	16.0181	6.22892	2.65523	18.9293	4.73874	9.40633	16.5452	6.62575	5.48287	9.97257	10.2997	17.2833	9.024519999999999	101.914	14.7044	9.3969	11.8972	117.615	16.3631	15.499	5.5637300000000005	38.0804	9.47587	9.59958	11.5825		15.5791	8.23945	40.935		57.9849	36.9504	3.19271				0.515604	1.8635599999999999		78.65100000000001	2.88645	30.0141	2.60262	12.1052	62.5381	56.7133	12.6645	17.6714	133.998	17.5312	34.426	3.5062800000000003	12.0591	3.83068	7.458080000000001	5.24486	6.652430000000001	24.2225	33.8352	35.85	240.071	7.20225	42.4451	15.5661																				
ATF4	166.487	135.227	235.40900000000002	207.804	184.912	171.63400000000001	157.67600000000002	183.07299999999998	214.668		172.97299999999998		83.4669		74.6336	117.052	209.25599999999997	96.0783	282.709	206.824		66.314	231.00099999999998	88.365	139.69799999999998	108.189	87.1377	0.0	112.36399999999999	246.945	265.36400000000003	216.926	131.43200000000002	113.4	106.56299999999999	77.3013	180.12400000000002	217.396	108.65100000000001	231.968	73.8074	115.448	140.524	162.048	59.3097	97.0231	91.6746	153.901	117.444	106.104	104.089	106.223	102.376	154.435	183.298	132.438	192.231	186.43400000000003	150.54399999999998	217.824	179.35	207.25599999999997	122.53	200.643	116.994	196.658	188.40099999999998	161.088	167.87	170.40900000000002	287.85200000000003	141.998		197.96599999999998	142.57	176.872		165.894	89.4992	109.484				144.82299999999998	165.37		162.907	158.532	144.266	56.8503	113.729	216.771	80.8648	118.704	70.1512	154.314	212.361	194.514	133.069	151.89	211.334	138.338	182.709	272.783	216.449	145.868	224.903	74.734	115.664	254.135	175.487																				
ATG16L1	5.79505	10.5331	5.05791	9.347560000000001	0.0	9.07944	5.97312	15.559000000000001	7.20858		7.4286		13.6997		5.87991	7.32677	7.4485	8.19885	9.18989	16.0419		7.165839999999999	6.895230000000001	8.98698	10.7578	11.9434	7.51012	10.1128	8.61791	10.5333	9.10422	7.694380000000001	5.129	3.9008	11.9171	11.3173	5.68015	7.735010000000001	10.4303	10.7815	8.21653	7.1378699999999995	9.25393	8.391869999999999	5.30443	0.0	10.8778	8.10753	8.57922	8.46749	14.5611	5.57097	8.47843	7.347919999999999	6.37921	10.3837	10.2354	6.53073	3.43848	9.77512	2.97738	6.8848	8.85805	10.2318	8.43564	4.94072	5.2846400000000004	9.88647	7.844130000000001	10.8004	4.47471	7.72934		7.077539999999999	17.994	7.06743		6.777430000000001	6.36414	0.0				6.18007	7.302910000000001		8.48836	11.1269	11.4562	12.8599	10.5857	7.1875800000000005	7.53622	6.643339999999999	7.598139999999999	11.6917	4.0719	7.26042	5.30853	11.3832	4.212680000000001	7.1198	8.717989999999999	6.09676	4.9783800000000005	7.26341	17.3508	12.165	7.8338600000000005	4.34068	4.09046																				
ATL1	4.03285	6.90107	3.02592	8.13701	4.06804	0.0	4.90445	4.67089	1.9155799999999998		2.12845		0.0		1.9744599999999999	3.5006800000000005	3.5464599999999997	4.308330000000001	2.69507	2.5105		2.92633	7.14723	0.0	0.0	0.0	1.81558	3.9424699999999997	2.2547599999999997	7.18272	2.73248	6.46974	9.27335	2.07875	8.03529	2.0198	0.0	1.58718	1.9869900000000003	0.0	0.0	0.0	3.3351900000000003	1.07581	0.0	2.22053	5.8547	3.0133799999999997	2.5916799999999998	2.58838	3.0091099999999997	2.98305	2.30428	1.44907	1.8109	1.7795599999999998	1.9569400000000001	7.09817	0.0	3.40944	2.83193	4.0544199999999995	1.45747	5.32777	4.74255	1.93477	3.4918400000000003	2.50808	2.21444	0.0	1.9995	3.6973		2.8820799999999998	4.68392	4.55121		2.10587	2.19315	3.8148699999999995				0.429861	1.2840200000000002		0.0	2.68443	3.1544	1.08186	4.6064099999999994	2.0200299999999998	0.0	4.34919	5.2733300000000005	5.41367	2.44219	1.7920099999999999	3.7728900000000003	3.17466	3.86162	2.50944	2.45133	1.85247	5.0126800000000005	26.0941	2.8201400000000003	2.6172	2.00222	3.3429300000000004	2.11803																				
ATMIN	14.8652	16.0254	5.46314	7.1643300000000005	4.77071	10.0161	16.1558	8.23616	12.3523		10.2657		12.1345		2.97978	7.94117	11.3995	7.91665	10.849	12.6458		0.0	9.77723	9.54352	9.06136	10.1708	14.1518	6.54981	9.104619999999999	8.80604	7.08635	9.39048	6.97003	6.755269999999999	6.40281	13.9177	10.6893	0.0	7.471260000000001	7.54752	13.1446	5.7444	10.6124	10.261	5.04851	6.84518	9.22482	19.1506	7.23433	7.629639999999999	8.8937	10.1044	10.2611	11.4185	14.2707	6.57913	6.29715	9.7774	21.1868	12.6084	4.30333	8.117389999999999	4.59434	13.7703	6.916760000000001	13.3518	9.22015	7.33932	5.34679	15.6144	5.46849	8.86967		8.89893	6.85208	9.96423		9.43924	11.6867	18.6862				12.2256	7.946339999999999		9.69489	9.48933	8.23687	14.7621	10.8894	5.59012	12.3551	9.45689	22.1268	23.9317	5.679180000000001	9.30344	15.9862	10.3732	12.5139	12.922	10.7279	2.73305	13.075999999999999	9.27567	12.8814	6.142	6.39425	8.14894	7.57165																				
ATOH1	0.0	0.0	0.0948182	0.0	0.0	0.0334284	0.0	0.0	0.0		0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.033628500000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0219956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035261400000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0				0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																				
ATP1B1	164.715	12.8281	10.8409	42.5545	21.6429	126.51299999999999	47.6914	51.8156	22.8176		7.188510000000001		12.0103		17.8098	16.2256	9.873289999999999	40.5607	21.2999	30.1596		17.1795	0.0	17.2831	87.6869	19.3336	34.6149	67.0121	18.9145	49.4918	18.4782	24.6702	107.008	41.2195	43.1692	14.335	26.9171	37.4444	31.4922	13.5662	21.4261	16.3755	60.4741	52.7434	16.1608	32.6405	29.4644	20.1317	21.8493	26.1026	8.64201	34.1805	53.0976	82.3588	33.8628	32.7112	18.3941	27.7233	67.6322	35.524	28.9746	76.2627	67.5002	137.789	69.8656	47.2738	42.5615	17.6235	20.8639	20.6154	25.8324	58.7978		85.0227	40.7201	27.7501		53.1963	39.8109	47.5027				0.0	27.3501		27.4266	14.6686	27.3645	133.434	38.5272	34.9216	24.625999999999998	23.111	15.6784	56.7813	64.9056	68.0525	27.2577	46.346000000000004	26.4115	43.718	156.938	15.7248	93.9429	25.1721	50.4548	41.863	26.8691	30.2256	7.01713																				
ATR	8.18914	6.125780000000001	4.2502699999999995	11.5136	6.717239999999999	9.361310000000001	6.32872	3.94815	5.6477699999999995		7.5091399999999995		12.6922		4.73073	9.57559	2.67909	9.21839	4.3821900000000005	2.84118		10.3951	11.0417	7.909789999999999	11.0459	10.2267	4.97575	9.196530000000001	8.07128	3.17351	7.60163	3.72954	3.3625	5.62617	4.6296	0.0	3.06941	6.52301	18.3533	10.5926	11.1812	8.87802	13.4184	6.540019999999999	8.54284	13.655999999999999	8.865680000000001	5.80432	7.92817	7.449160000000001	6.31824	6.38967	12.2484	21.8874	8.737789999999999	5.67007	14.3961	3.8079400000000003	5.01846	6.06796	13.4095	3.5665400000000003	5.57301	17.6348	4.58715	14.3023	3.6181699999999997	8.56043	10.5736	14.0449	7.8627899999999995	7.0345		5.190930000000001	3.68645	7.739660000000001		4.44078	11.9497	6.684539999999999				6.6696	8.88061		9.09297	5.04957	13.4075	9.26966	8.69789	4.0224400000000005	6.84245	8.10413	17.8435	15.3561	2.1595400000000002	7.7164399999999995	4.4187	9.6814	1.0950600000000001	4.8868	2.52418	3.3744	10.6027	5.11845	1.8238299999999998	4.54625	8.75424	13.3607	9.32938																				
ATRN	7.09461	10.1156	13.892999999999999	8.705169999999999	11.4675	16.3711	10.6513	13.2048	6.588989999999999		27.2966		21.9919		16.5539	14.622	5.3094	9.19689	18.2071	7.11902		10.9118	9.12038	19.0068	8.2143	16.7033	9.2196	9.68817	5.9143300000000005	7.309089999999999	9.67127	9.15995	8.20067	9.776110000000001	6.47805	16.5393	6.146730000000001	21.6814	8.82081	14.2261	12.5399	4.3160099999999995	9.10266	4.99843	20.2899	9.71394	33.5	10.0748	15.3867	12.9318	10.287	10.5886	13.3393	16.5909	9.16617	9.98812	9.714039999999999	8.31912	21.807	6.1394400000000005	13.1536	8.57831	4.08966	7.693689999999999	14.2539	8.21022	11.4385	10.6611	6.2575400000000005	10.6308	5.62453	18.0273		10.2859	8.594289999999999	14.0753		14.169	9.45755	12.7645				2.78778	11.7782		8.008469999999999	10.47	19.7229	14.4641	8.28145	11.8175	7.74653	7.745419999999999	13.3599	8.5194	11.5087	7.534330000000001	9.57921	6.98517	0.0	7.647189999999999	12.2848	6.49631	6.09771	16.1796	8.35113	19.9617	2.9209099999999997	11.5554	17.3442																				
ATXN1	4.65232	8.48325	3.1532299999999998	4.945869999999999	9.46394	5.36086	6.21817	5.78607	5.54519		6.13635		3.01343		2.82545	8.13092	2.90512	4.249619999999999	10.0169	2.87642		3.95241	5.13018	4.24293	5.1180699999999995	2.83577	4.738519999999999	5.08707	7.37719	1.28344	6.766660000000001	4.71765	3.65734	6.33024	5.32426	3.59062	3.56985	4.82108	6.01509	7.36587	7.76523	3.29236	7.415769999999999	5.37246	2.28065	4.43682	5.1367400000000005	3.4011199999999997	10.5873	5.89917	6.05837	8.73846	5.6974	3.3973699999999996	3.75251	5.33705	3.9231	2.92552	5.62078	5.78509	9.15782	5.03721	2.8216200000000002	3.23924	4.56504	1.62277	4.8867199999999995	3.3841699999999997	4.818309999999999	3.9068400000000003	5.36465	3.95985		2.6703900000000003	3.87174	5.277769999999999		7.97465	4.3674599999999995	2.68486				4.254580000000001	3.13352		5.41558	5.7138800000000005	8.631780000000001	3.12823	5.15126	3.34839	3.5509	6.86195	6.48514	7.100439999999999	4.81095	1.8094	3.9115300000000004	4.20279	5.29239	4.68236	3.38111	2.72841	5.19638	5.47685	2.40122	3.20283	2.1478599999999997	7.948119999999999	2.06739																				
ATXN3	4.54708	4.62341	2.4079900000000003	6.60858	4.58772	2.22517	3.4585	4.48144	4.35085		4.42692		4.4777		5.59973	3.77825	4.0301	3.31374	3.56754	4.20066		11.4663	7.0314	2.8940799999999998	2.77657	4.893619999999999	4.62971	4.12985	4.6544300000000005	2.62374	2.7488900000000003	4.70019	23.2257	2.13064	7.935010000000001	4.67558	3.4878400000000003	1.88412	2.40328	4.48554	4.22325	3.6946	4.32782	6.56305	4.44405	3.19203	4.9149199999999995	4.17164	4.58732	7.10007	3.7250400000000004	3.8000800000000003	3.5468900000000003	7.062530000000001	3.15556	15.7283	4.26175	3.21082	5.49505	0.0	6.49569	4.3975599999999995	2.95568	7.90198	3.38622	2.21535	3.6758599999999997	2.5125	2.88576	6.42747	4.02513	7.582039999999999		1.39241	2.72917	3.28465		2.94326	2.69563	3.0306900000000003				3.84029	4.604830000000001		2.1542	2.32091	5.5679099999999995	4.50304	5.40434	3.02051	11.0352	14.3101	2.98002	4.63514	4.11687	2.0348900000000003	5.77562	16.525	2.88592	3.25926	4.2016800000000005	2.95023	3.5073300000000005	7.080019999999999	3.65495	2.19024	3.38251	3.3039699999999996	2.00687																				
AURKA	24.9565	8.12606	4.77119	15.1716	13.6589	21.0421	25.1266	15.8373	15.0084		17.097		3.80174		15.3691	4.5447	5.925680000000001	16.7071	11.130999999999998	11.075		17.6132	17.9033	8.713230000000001	18.8702	2.98251	4.26004	12.9308	9.135	29.8122	18.1992	11.3123	17.3668	9.92886	24.6224	37.7591	6.48465	15.4862	6.4397	8.68602	0.0	4.5492099999999995	7.37502	19.2506	14.288	8.80289	7.508539999999999	9.98587	0.0	4.28526	7.2443	38.6306	10.7422	8.86768	30.6695	20.7089	5.59431	28.3753	26.506	17.3026	9.25508	34.2362	10.5905	17.5768	59.9381	44.864	26.9891	32.6252	14.0867	12.4822	10.609000000000002	8.56345		4.59933	16.2796	16.8284		6.79541	5.03775	9.7367				15.3371	2.98512		1.9806099999999998	14.3989	5.668019999999999	5.97007	16.8307	20.9152	15.1793	10.5663	15.8676	18.0552	6.4123	15.4877	0.0	15.3618	14.6785	8.52599	3.9512	5.8235	17.1849	27.0077	15.6819	8.5928	13.5076	8.11382	10.6624																				
AURKB	9.56075	4.044169999999999	13.6491	3.48636	5.10916	11.7517	17.4155	16.0979	13.4554		9.401580000000001		0.95765		42.0081	6.02864	6.37397	10.9077	5.99456	6.04551		13.2304	17.8173	6.64415	18.1054	1.02629	5.48075	30.2477	2.03005	29.2659	14.7303	7.2798	5.61611	11.3437	9.47079	18.442	2.99736	7.9531	11.5316	10.1254	13.8464	5.42363	17.6065	22.6148	6.66775	4.23543	6.18663	4.6528	7.11585	3.32891	8.36482	8.449019999999999	5.11057	7.306010000000001	27.9239	13.1608	4.22652	21.6019	5.8772199999999994	10.131	5.0608699999999995	7.532939999999999	2.76062	14.8407	21.224	16.299	33.830999999999996	7.02302	8.1682	11.5345	4.32859	6.1327300000000005		1.85447	11.2259	12.9531		7.041910000000001	6.26906	7.475410000000001				15.5543	3.4484199999999996		2.25495	9.88994	6.35398	4.12975	5.86512	10.3533	10.6083	6.22311	13.1738	14.2452	1.5599299999999998	18.3583	4.38813	10.0322	6.846010000000001	5.537380000000001	2.6158099999999997	2.18994	8.38064	17.0248	8.33504	4.4584	9.57051	9.012410000000001	4.28711																				
AXIN1	7.898510000000001	6.28055	8.46959	8.08116	6.9713199999999995	0.0	4.9471300000000005	6.47344	4.88594		4.94396		10.3551		9.37027	7.1875800000000005	5.14838	7.74993	5.47307	10.0125		6.14827	0.0	8.78087	6.5698300000000005	6.2066300000000005	8.47138	9.3631	4.3445800000000006	7.27705	5.18457	11.0279	2.50738	2.8787599999999998	5.32102	3.73029	8.02471	5.83205	6.07885	5.66655	5.8326	9.47343	8.64373	23.3122	7.50507	11.7809	5.2973099999999995	6.9508399999999995	4.80874	9.60811	8.51532	3.88372	7.20863	6.75545	3.77607	15.8238	14.6524	4.87709	5.46403	10.9279	4.5717300000000005	13.1891	7.4405	6.4512	7.450060000000001	11.9024	11.2452	4.132219999999999	4.31027	20.3424	5.51725	9.38969		8.3956	18.757	4.26399		7.19278	6.78587	7.671410000000001				5.33763	11.9901		9.0774	7.69393	6.59793	5.69002	9.52989	11.645	4.9976400000000005	6.65591	2.9532599999999998	6.2669	6.57877	10.9979	4.572080000000001	5.3013	7.61021	6.0075	8.451410000000001	6.51898	3.7781800000000003	7.60986	10.6133	30.7543	9.05785	10.5157	3.6863300000000003																				
AXIN2	4.47635	4.85586	0.0	2.3367	3.97433	4.440930000000001	10.7493	5.7162	3.17842		4.78125		3.1170400000000003		7.073180000000001	6.84248	3.18551	12.8707	4.83239	2.4264799999999997		6.25366	16.2095	5.56701	1.37573	1.63178	3.58865	6.64963	2.76273	5.88093	3.86142	5.49592	6.7042	1.6255700000000002	22.0916	5.883319999999999	4.72222	3.78951	5.75594	20.5781	4.91337	6.39161	13.3423	16.2899	8.068489999999999	10.3367	8.38591	6.95879	5.85888	8.429780000000001	5.78503	4.90115	5.46441	9.87383	14.4674	4.3375	3.6334699999999995	3.5793	8.9335	6.57383	1.79555	3.75461	3.5641800000000003	12.2262	2.68411	2.93107	8.060089999999999	1.9058099999999998	6.23791	15.7087	1.56369	0.0		4.2855300000000005	2.09361	6.239669999999999		5.59141	3.32042	3.8214099999999998				0.37553200000000003	5.6283900000000004		7.457560000000001	0.0	11.7264	9.333789999999999	4.734780000000001	2.6268	0.822462	7.325189999999999	12.0648	3.15665	8.94313	7.796	3.3612599999999997	9.54117	4.85994	9.24273	6.34987	9.319460000000001	4.64492	33.3572	3.4322800000000004	6.28188	1.87257	6.48642	1.78289																				
BACE1	7.43353	10.1114	4.13676	12.0845	5.73068	0.0	8.19613	9.158999999999999	7.90332		10.3773		17.5438		5.0683	21.8347	5.156280000000001	8.9694	8.14605	7.683680000000001		12.594000000000001	7.99695	15.3132	23.498	16.0761	21.0283	19.5349	5.617369999999999	8.134960000000001	14.7318	7.58626	6.20043	2.11004	3.7897	35.7449	4.48186	17.9617	14.3562	11.955	18.2816	13.2588	19.5237	21.3568	10.4361	9.76395	0.0	15.1943	6.14024	12.8178	9.392389999999999	8.98148	28.3687	7.76768	10.2155	28.8797	5.32739	5.87936	5.11624	21.8848	3.22737	10.7929	3.1686799999999997	15.6031	5.055630000000001	8.24057	14.2735	42.4094	11.8003	4.7323	4.56921	6.24855		8.62336	2.57384	10.2293		9.708269999999999	11.273	3.7516599999999998				0.585481	4.36768		8.02708	18.2227	9.31038	10.9649	10.6855	7.6566399999999994	7.20781	6.59905	31.5636	18.2653	6.5487400000000004	10.5593	21.0249	14.8943	17.589000000000002	11.4355	6.3513	2.9687	10.4807	13.0306	3.5706	8.842880000000001	19.8536	11.9248	7.28263																				
